API/UWI,Operator Alias,Operator Company Name (Beta),Operator (Reported),Operator Ticker (Beta),Well/Lease Name,Well Number,Entity Type,County/Parish,DI Basin,DI Play,DI Subplay,Reservoir,Production Type,Producing Status,Drill Type,Lease Number,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,AAPG Geologic Province,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID
42317403610000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALE RANCH 28F,6H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,47828,8/1/2016,1/1/2019,658584,166591,276355,169302,1658,2,444,74,15381,15529,10265,81333,138179,104363,58769,119974,384842,184114,1105,102667,155713,598773,255509,1533,151897,,,,,,495,466,3437400,573,1851,9757,2962,59609,361495,69495,,,,940,6195.563,3950,161.406,1063.8,189.7,63321,9,16372,3,19230,4,115,4,9574,16841,,40.9,8/3/2016,1,1,30,"WTG GAS PROCESSING, L.P.",SUNOCO PIPELINE L.P.,2/10/2016,16955,,7267,SPRABERRY,TX,8,PERMIAN BASIN,USA,28,0,0,667,37 T1N,T&P RR CO,(N/A),P-440,32.1939562,-101.9595197,25649,158910,41038,129634608
42329404430000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",4601H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,5/1/2016,1/1/2019,308076,223788,275134,560956,1651,2,86,86,31587,44370,52948,114180,196981,147010,245178,151748,237494,191330,1148,389257,203125,286428,250863,1505,519723,,,,,,910,1602,7061600,1177,2131,1758,4437,60626,56271,170885,,,,1760,1026.364,1380,974.313,568.1,1212.2,57097,3,31587,1,38982,1,234,1,9710,19607,,41.3,5/16/2016,1,1,33,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,2/11/2016,19759,,9897,SPRABERRY,TX,8,PERMIAN BASIN,USA,46,0,0,1050,38,"SHACKELFORD, MRS S E",(N/A),P-440,31.849619,-101.9410815,30117,30911,59193,129634922
42317403600000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALE RANCH 28E,5H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,47932,8/1/2016,12/1/2018,440097,367254,440604,320610,2644,3,378,287,15433,12848,30204,107343,108252,125385,186614,198725,208093,233407,1400,237782,330424,395368,396319,2378,304036,,,,,,613,460,4138533,690,7360,9217,3312,171771,215132,96181,,,,750,1316.107,1200,759.817,1333.7,798.5,22991,12,19312,3,22409,4,134,4,8710,15693,,40.5,8/2/2016,1,1,29,"WTG GAS PROCESSING, L.P.",SUNOCO PIPELINE L.P.,3/3/2016,15806,,6983,SPRABERRY,TX,8,PERMIAN BASIN,USA,28,0,0,667,37 T1N,T&P RR CO,(N/A),P-440,32.1939229,-101.9596598,104936,138107,47220,129645542
42317403510000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SCHARBAUER RANCH,3162H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37534,9/1/2016,12/1/2018,347338,425942,483832,454533,2903,3,282,231,23579,10289,14992,191999,112690,210781,175629,298792,201021,332296,1994,301380,402368,317275,455247,2731,425214,,,,,,1601,927,10533935,1756,5286,7525,6738,202452,169120,240119,,,,580,1216.615,820,821.953,1727.3,702.5,28736,2,49636,2,54425,2,327,2,9481,18594,,40.8,9/9/2016,1,1,28,"WTG GAS PROCESSING, L.P.","PLAINS MARKETING, L.P.",3/19/2016,18775,,9113,SPRABERRY,TX,8,PERMIAN BASIN,USA,323,0,0,426,,LA SALLE CSL,(N/A),P-440,32.2692668,-102.146932,84491,102793,99673,129645547
42317403200000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SCHARBAUER RANCH,2153H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37534,6/1/2016,12/1/2018,177722,230019,259639,374544,1558,2,106,82,11647,0,15131,108774,61942,119098,167366,167340,105945,184998,1110,256391,214157,155889,240139,1441,339670,,,,,,745,481,4953323,826,1914,2906,4627,78106,67855,126635,,,,640,1292.334,770,773.794,1551,658.6,14899,1,23109,2,25592,2,154,2,9527,17695,,40.7,6/27/2016,1,1,31,"WTG GAS PROCESSING, L.P.","PLAINS MARKETING, L.P.",1/8/2016,17804,,8168,SPRABERRY,TX,8,PERMIAN BASIN,USA,322,0,0,425,,LA SALLE CSL,(N/A),P-440,32.276584,-102.1099929,30017,38792,61054,129645553
42329405630000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,3604H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,7/1/2016,1/1/2019,749047,246010,370851,471301,2225,2,230,96,32261,24612,57028,153356,151854,178665,308850,188242,371852,250217,1501,384527,225153,720009,345155,2071,447589,,,,,,1118,865,7569871,1262,5155,4711,3044,49892,499210,101524,,,,770,2050.595,3040,487.663,1292.6,1094.2,63910,16,34644,2,39111,2,235,2,9902,19809,,41.7,7/17/2016,1,1,31,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,4/13/2016,19947,,9907,SPRABERRY,TX,8,PERMIAN BASIN,USA,36,0,0,746,36,"PEMBERTON, I M",(N/A),P-440,31.8933068,-102.0088443,34608,70967,43056,129645632
42329404660000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",2107H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,6/1/2016,1/1/2019,605416,253475,354378,452029,2126,2,475,131,31558,28122,42874,114768,173579,143698,188541,159137,280366,205865,1235,258189,224455,500222,307825,1847,379536,,,,,,875,1226,6473226,1079,3469,10393,8744,75879,227524,123838,,,,1400,3639.825,2390,274.738,713.2,333.8,38010,2,31558,1,36245,1,217,1,9821,17028,,41.9,6/1/2016,1,1,32,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",3/20/2016,17185,0,7207,SPRABERRY,TX,8,PERMIAN BASIN,USA,21,0,0,97,38 T3S,T&P RR CO,(N/A),P-440,31.8185349,-101.9617035,46433,169008,114191,129645692
42317403590000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALE RANCH 28D,4H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,47969,8/1/2016,1/1/2019,362910,154623,215108,205617,1291,1,277,85,6444,10094,13219,64233,96154,80259,123729,101436,190968,133264,800,165871,138974,316615,191743,1150,197370,,,,,,331,382,2366000,394,2306,7431,1215,56551,157119,64055,,,,1160,3239.96,2350,308.646,865.6,310.3,21072,4,14286,4,17798,4,107,4,9604,16870,,40.9,8/15/2016,1,1,30,"WTG GAS PROCESSING, L.P.",SUNOCO PIPELINE L.P.,3/30/2016,16996,,7266,SPRABERRY,TX,8,PERMIAN BASIN,USA,28,0,0,667,37 T1N,T&P RR CO,(N/A),P-440,32.1938904,-101.9598001,33839,109637,17833,129720621
42329404560000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",4609H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,1825659,529718,833994,1022145,5004,5,1590,324,31621,36242,47145,214539,409361,282766,391240,353273,1001954,520265,3122,710961,498732,1651761,774025,4644,973995,,,,,,1495,1962,10930167,1822,7930,42774,12465,264450,1009864,590366,,,,1310,5097.313,3450,196.182,761.9,185.4,104946,8,44842,2,54651,2,328,2,9654,19133,,41.1,10/22/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,4/8/2016,19272,,9479,SPRABERRY,TX,8,PERMIAN BASIN,USA,46,0,0,1050,38,"SHACKELFORD, MRS S E",(N/A),P-440,31.8492782,-101.9404049,113407,578071,178486,129720645
42329405640000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,3605H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,7/1/2016,1/1/2019,374621,285387,347824,783952,2087,2,192,159,35535,37199,91891,148745,199209,181947,498566,192764,259886,236078,1416,626227,249976,333135,305499,1833,739272,,,,,,1231,1307,8692355,1449,8882,8563,5804,69768,93461,175621,,,,1060,1192.106,1310,838.852,942,1037.3,50600,3,38159,2,44911,2,269,2,9896,19654,,41.7,7/13/2016,1,1,31,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,3/31/2016,19803,,9758,SPRABERRY,TX,8,PERMIAN BASIN,USA,36,0,0,746,36,"PEMBERTON, I M",(N/A),P-440,31.8932776,-102.0089852,57687,68769,80195,129720646
42329405650000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,3606H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,7/1/2016,1/1/2019,464265,319091,396469,469872,2379,2,259,178,39731,44127,55550,166310,236798,205776,301094,215528,312020,267531,1605,377270,279498,407813,347467,2085,443836,,,,,,1376,1550,9807839,1635,9931,11750,3374,78008,118665,104211,,,,1130,1437.947,1450,695.436,887.9,845.2,60024,3,42665,2,50674,2,304,2,9865,19773,,41.7,7/24/2016,1,1,31,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,3/14/2016,19929,,9908,SPRABERRY,TX,8,PERMIAN BASIN,USA,36,0,0,746,36,"PEMBERTON, I M",(N/A),P-440,31.8932481,-102.0091253,64501,92749,46844,129720677
42329406040000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,4004H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,6/1/2016,1/1/2019,403916,254558,321877,207559,1931,2,162,68,29841,30605,51504,154905,197022,187742,148607,202250,282016,249253,1496,178267,239863,370262,301573,1809,200052,,,,,,1001,1069,7076452,1179,2868,5170,805,55517,117595,33613,,,,1070,2344.608,1590,426.511,936.1,554.7,45098,4,33328,3,39345,3,236,3,9943,19754,,42,5/30/2016,1,1,32,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,1/27/2016,19905,,9811,SPRABERRY,TX,8,PERMIAN BASIN,USA,40,0,0,846,39 T2S,T&P RR CO,(N/A),P-440,31.8947113,-102.0744495,23830,55872,12258,129720678
42329406750000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALLY 26A,1H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,47994,11/1/2016,1/1/2019,457809,311965,388267,412889,2330,2,482,233,34354,35608,71010,135188,149435,160094,229119,199246,240690,239361,1436,316406,295248,422989,365746,2194,400438,,,,,,948,1008,6698484,1116,5704,11421,4249,142309,190062,188461,,,,1060,2128.785,1470,469.752,941.3,499.4,35608,1,34354,1,40289,1,242,1,10034,19850,,41.1,11/1/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,5/10/2016,20005,,9816,SPRABERRY,TX,8,PERMIAN BASIN,USA,26,0,0,1098,38 T2S,T&P RR CO,(N/A),P-440,31.901831,-101.9856501,83620,178009,62284,129720681
42329403190000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,MCCLINTIC 10E,5H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,47968,8/1/2016,1/1/2019,540256,240954,330997,169100,1986,2,553,127,13557,13449,14721,95041,92094,110390,92129,158252,224933,195741,1174,119929,223618,452400,299018,1794,157080,,,,,,547,474,3757867,626,1089,5901,755,101694,248627,46311,,,,870,4512.427,2240,221.61,1155,184.5,26647,10,17138,6,20289,6,122,6,8942,14795,,42.2,8/12/2016,1,1,30,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,4/21/2016,14909,,5853,SPRABERRY,TX,8,PERMIAN BASIN,USA,10,0,0,1085,37 T2S,"LACY, MISS J",(N/A),P-440,31.9716242,-101.8293504,44219,199535,30660,129720773
42329404540000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",4607H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,1218584,451495,654592,1090945,3928,4,761,276,26932,28812,50318,182850,325450,237092,417574,301203,788486,432617,2596,758813,425127,1148567,616555,3699,1039553,,,,,,1273,1560,9197833,1533,6747,16452,13304,225569,758998,630101,,,,1230,2802.357,2700,356.842,816.2,410.1,83432,8,38191,2,45989,2,276,2,9503,19133,,41.1,10/24/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,8/2/2017,19275,,9630,SPRABERRY,TX,8,PERMIAN BASIN,USA,46,0,0,1050,38,"SHACKELFORD, MRS S E",(N/A),P-440,31.8495167,-101.9404813,96558,270590,190502,129720935
42329404550000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",4608H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,1503000,469124,719624,1096825,4318,4,1320,287,28005,29565,50748,189998,333954,245657,420960,312866,819643,449473,2697,764112,441682,1358495,668098,4009,1045470,,,,,,1324,1600,9542800,1590,7023,35551,13289,234210,829060,633587,,,,1210,4779.461,3200,209.229,827.1,197.5,85612,8,39712,2,47714,2,286,2,9594,19051,,41.1,10/22/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,5/15/2016,19210,,9457,SPRABERRY,TX,8,PERMIAN BASIN,USA,46,0,0,1050,38,"SHACKELFORD, MRS S E",(N/A),P-440,31.8493974,-101.9404431,100431,480006,190612,129720936
42329404670000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",2108H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,6/1/2016,1/1/2019,637295,122763,228979,280266,1374,1,503,63,15318,29557,26435,55659,182117,86012,116311,77124,293991,126123,757,159483,108720,525738,196343,1178,235018,,,,,,425,1289,3836355,639,1679,11043,5462,36704,239229,76957,,,,3030,7967.73,5190,125.506,329.5,152,39949,2,15318,1,20244,1,121,1,9803,17033,,41.9,6/13/2016,1,1,32,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",4/6/2016,17205,0,7230,SPRABERRY,TX,8,PERMIAN BASIN,USA,21,0,0,97,38 T3S,T&P RR CO,(N/A),P-440,31.818654,-101.9617426,22467,179011,71237,129720937
42329403100000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,MCCLINTIC 10F,6H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48028,8/1/2016,1/1/2019,858232,247413,390452,259694,2343,2,1004,130,15297,12798,21749,101727,110464,120138,133103,165267,300761,215394,1292,184124,229021,685123,343208,2059,241493,,,,,,482,443,3334300,556,2197,24805,2174,100560,384525,81934,,,,920,8049.528,3470,124.231,1086.9,88.6,36321,10,20252,5,24579,5,147,5,9055,14762,,42.2,8/8/2016,1,1,30,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,5/30/2016,14880,,5707,SPRABERRY,TX,8,PERMIAN BASIN,USA,10,0,0,1085,37 T2S,"LACY, MISS J",(N/A),P-440,31.9716563,-101.8292103,45126,363243,44657,129728936
42329403200000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,MCCLINTIC 10G,7H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48005,8/1/2016,1/1/2019,345753,163952,221578,172138,1329,1,361,85,11194,10116,19122,67901,57670,77513,103183,109512,145438,133752,803,129809,152387,290271,200766,1205,162165,,,,,,377,237,2501867,417,1720,8660,1483,66576,157219,43538,,,,630,4439.83,2110,225.234,1592.2,198.6,18343,9,11986,6,14337,6,86,6,9105,14658,,42.2,8/11/2016,1,1,30,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,4/21/2016,14785,,5553,SPRABERRY,TX,8,PERMIAN BASIN,USA,10,0,0,1085,37 T2S,"LACY, MISS J",(N/A),P-440,31.9716883,-101.8290701,29475,130864,25417,129728937
42329407100000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,3901H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,6/1/2016,1/1/2019,167834,163397,191369,89520,1148,1,76,79,17817,14381,21436,89760,91310,104978,61984,114461,119185,134325,806,75070,143896,149578,168826,1013,85568,,,,,,598,503,4089226,682,4365,3357,434,35091,37661,15528,,,,840,951.905,1030,1050.526,1189.4,1300.3,21192,4,19899,3,22727,3,136,3,10043,19796,,42,6/6/2016,1,1,32,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,1/19/2016,19910,,9753,SPRABERRY,TX,8,PERMIAN BASIN,USA,39,0,0,325,39 T2S,T&P RR CO,(N/A),P-440,31.8969973,-102.0633718,28485,27115,6346,129728949
42329407110000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,3902H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,6/1/2016,1/1/2019,484815,393389,474192,244077,2845,3,181,171,45271,44751,59565,227021,283750,274313,167512,285527,364394,346259,2078,201924,351408,442287,425123,2551,231799,,,,,,1519,1564,10676516,1779,9322,7650,1382,80421,101846,42500,,,,1030,1040.57,1230,961.012,971.2,1218.6,65948,4,50557,3,59356,3,356,3,9858,19761,,42,5/28/2016,1,1,32,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,3/3/2016,19866,,9903,SPRABERRY,TX,8,PERMIAN BASIN,USA,39,0,0,325,39 T2S,T&P RR CO,(N/A),P-440,31.8970298,-102.0632319,61721,64225,19389,129728950
42003473440000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"UNIVERSITY ""7-43""",36H,COM,ANDREWS (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,40532,10/1/2016,1/1/2019,188031,220860,252199,366977,1513,2,90,141,22424,19998,42437,97984,97735,114273,181396,147747,140836,171220,1027,251133,204990,178408,234725,1408,338535,,,,,,609,681,4336267,723,3889,2470,7083,96850,81933,140291,,,,1120,642.758,850,1555.795,894.5,1574.5,20432,2,22424,1,25757,1,155,1,9722,19555,,40.7,10/3/2016,1,1,28,"DCP OPERATING COMPANY, LP","PLAINS MARKETING, L.P.",5/4/2016,19720,,9833,SPRABERRY,TX,8,PERMIAN BASIN,USA,38,0,0,U213,7,UL,(N/A),P-440,32.3579093,-102.2284816,51223,32924,84779,129761027
42329407120000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,3903H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,8/1/2016,1/1/2019,399793,219996,286628,128182,1720,2,308,132,34139,39225,25575,110831,171399,139398,85489,147060,235191,186259,1118,106344,194409,337628,250680,1504,122943,,,,,,965,1633,7426000,1238,7191,14927,762,61546,116970,31301,,,,1690,2339.906,1820,427.368,591.2,481.7,48996,2,34139,1,40677,1,244,1,9857,19729,,42,8/10/2016,1,1,30,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,3/21/2016,19873,,9872,SPRABERRY,TX,8,PERMIAN BASIN,USA,39,0,0,325,39 T2S,T&P RR CO,(N/A),P-440,31.8970622,-102.063092,47619,111424,11392,129761164
42329408620000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",3640H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,11/1/2016,1/1/2019,613233,378346,480552,696595,2883,3,607,274,25303,17234,34567,153815,160279,180528,218759,244774,321715,298393,1790,371525,358526,569657,453469,2721,644381,,,,,,1154,1021,7944419,1324,7143,13201,18768,190238,317241,318986,,,,880,2224.91,1620,449.456,1130.4,541.1,31645,2,35772,2,41046,2,246,2,9579,17176,,44.4,10/29/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",6/13/2016,17320,0,7597,SPRABERRY,TX,8,PERMIAN BASIN,USA,5,0,0,170,38 T4S,T&P RR CO,(N/A),P-440,31.7719549,-101.9528991,96981,215774,253617,129761166
42329408240000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",1607H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,1138387,415656,605387,887979,3632,4,955,254,24830,23266,41085,168503,262799,212303,340801,277424,640002,384091,2305,618609,391409,1035211,563944,3384,846403,,,,,,1174,1259,8301400,1384,6204,25296,10759,207602,639001,512936,,,,1070,3905.057,2740,256.078,931.9,245.3,67370,8,35210,2,41507,2,249,2,9406,16919,,44.5,10/1/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,7/6/2016,17057,,7513,SPRABERRY,TX,8,PERMIAN BASIN,USA,10,0,0,838,38 T3S,T&P RR CO,(N/A),P-440,31.8596332,-101.9093983,88801,346773,154330,129761356
42329406170000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",2110H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,11/1/2016,1/1/2019,556079,279785,372465,609748,2235,2,551,202,18756,15646,38841,114043,145450,138285,227489,181361,291824,229998,1380,353600,265214,516581,351311,2108,568831,,,,,,855,927,6058839,1010,5250,11966,14706,140830,287665,271125,,,,1080,2739.087,1990,365.085,923,438.7,28728,2,26516,2,31304,2,188,2,9450,16552,,43.5,10/31/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",8/2/2016,16700,0,7102,SPRABERRY,TX,8,PERMIAN BASIN,USA,21,0,0,97,38 T3S,T&P RR CO,(N/A),P-440,31.8184358,-101.9611028,71407,195590,199314,129761371
42003473460000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"UNIVERSITY ""7-43""",38H,COM,ANDREWS (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,40532,9/1/2016,1/1/2019,365357,283696,344589,404765,2068,2,144,197,0,11170,13171,99473,182734,129929,185894,173082,278518,219502,1317,265621,255469,347626,313407,1880,362056,,,,,,666,1284,5282613,880,5503,3418,8661,131591,156745,142602,,,,1930,724.743,1290,1379.799,518.8,1610,40679,3,22447,3,28272,4,170,4,9802,19634,,40.7,9/30/2016,1,1,29,"DCP OPERATING COMPANY, LP","PLAINS MARKETING, L.P.",5/31/2016,19795,,9832,SPRABERRY,TX,8,PERMIAN BASIN,USA,38,0,0,U213,7,UL,(N/A),P-440,32.3579603,-102.2281963,71555,51859,97715,129769553
42329406870000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALLY 26C,3H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48194,11/1/2016,1/1/2019,300397,223214,273280,387126,1640,2,200,125,24569,26314,60660,119530,132960,141690,212952,169692,212517,205112,1231,278408,213974,286422,261711,1570,367805,,,,,,786,805,5523323,921,3207,5563,6706,106678,151721,141538,,,,1020,1602.431,1350,624.052,976.9,576.5,26314,1,24569,1,28955,1,174,1,10025,19782,,41.1,11/8/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,6/27/2016,19938,,9757,SPRABERRY,TX,8,PERMIAN BASIN,USA,26,0,0,1098,38 T2S,T&P RR CO,(N/A),P-440,31.9017581,-101.9859273,46485,74489,97201,129769581
