Entity ID,API/UWI,API/UWI List,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Well Count,Days,Daily Avg Oil,Daily Avg Gas,Daily Avg Water,Reservoir,Well/Lease Name,Well Number,Operator Alias,Production Type,Production Status,Entity Type
129645632,42329405630000,423294056300,1/1/2017,8154,27016,17871,1,,263.03,871.48,576.48,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,2/1/2017,6806,30877,14997,1,,243.07,1102.75,535.61,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,3/1/2017,5871,34737,12856,1,,189.39,1120.55,414.71,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,4/1/2017,5181,38596,11207,1,,172.7,1286.53,373.57,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,5/1/2017,4649,42456,9901,1,,149.97,1369.55,319.39,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,6/1/2017,4225,46316,8845,1,,140.83,1543.87,294.83,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,7/1/2017,3879,50175,7974,1,,125.13,1618.55,257.23,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,8/1/2017,3590,58251,7246,1,,115.81,1879.06,233.74,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,9/1/2017,3345,59915,6628,1,,111.5,1997.17,220.93,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,10/1/2017,3135,63910,6099,1,,101.13,2061.61,196.74,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,11/1/2017,2952,33167,5641,1,,98.4,1105.57,188.03,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,12/1/2017,2791,20679,5241,1,,90.03,667.06,169.06,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,1/1/2018,3468,20131,4889,1,,111.87,649.39,157.71,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,2/1/2018,2998,13294,4346,1,,107.07,474.79,155.21,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,3/1/2018,2862,9528,4082,1,,92.32,307.35,131.68,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,4/1/2018,2739,7618,3845,1,,91.3,253.93,128.17,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,5/1/2018,2627,6252,3632,1,,84.74,201.68,117.16,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,6/1/2018,2525,5237,3439,1,,84.17,174.57,114.63,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,7/1/2018,2431,4461,3264,1,,78.42,143.9,105.29,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,8/1/2018,2590,4856,3813,1,,83.55,156.65,123,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,9/1/2018,2502,4243,3633,1,,83.4,141.43,121.1,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,10/1/2018,2420,3744,3468,1,,78.06,120.77,111.87,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,11/1/2018,2344,3332,3315,1,,78.13,111.07,110.5,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,12/1/2018,3415,3691,3175,1,,110.16,119.06,102.42,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645632,42329405630000,423294056300,1/1/2019,5155,4711,3044,1,,166.29,151.97,98.19,TREND AREA,TEXAS TEN Y PU,3604H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,6/1/2016,11647,0,15131,1,,388.23,0,504.37,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,7/1/2016,23109,14899,37029,1,,745.45,480.61,1194.48,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,8/1/2016,22412,13604,36456,1,,722.97,438.84,1176,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,9/1/2016,19553,12277,30485,1,,651.77,409.23,1016.17,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,10/1/2016,17090,11102,25920,1,,551.29,358.13,836.13,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,11/1/2016,14963,10060,22345,1,,498.77,335.33,744.83,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,12/1/2016,13122,9133,19489,1,,423.29,294.61,628.68,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,1/1/2017,11525,8306,17168,1,,371.77,267.94,553.81,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,2/1/2017,10139,7567,15254,1,,362.11,270.25,544.79,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,3/1/2017,8933,6906,13655,1,,288.16,222.77,440.48,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,4/1/2017,7882,6312,12305,1,,262.73,210.4,410.17,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,5/1/2017,6965,5779,11154,1,,224.68,186.42,359.81,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,6/1/2017,6393,5789,10361,1,,213.1,192.97,345.37,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,7/1/2017,5736,5528,9377,1,,185.03,178.32,302.48,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,8/1/2017,5090,5083,8622,1,,164.19,163.97,278.13,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,9/1/2017,4522,4680,7957,1,,150.73,156,265.23,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,10/1/2017,4023,4316,7370,1,,129.77,139.23,237.74,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,11/1/2017,3584,3984,6849,1,,119.47,132.8,228.3,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,12/1/2017,3314,3605,6563,1,,106.9,116.29,211.71,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,1/1/2018,2904,3238,5065,1,,93.68,104.45,163.39,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,2/1/2018,2715,3147,4878,1,,96.96,112.39,174.21,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,3/1/2018,3044,3664,5631,1,,98.19,118.19,181.65,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,4/1/2018,2783,3551,5298,1,,92.77,118.37,176.6,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,5/1/2018,2709,3359,5308,1,,87.39,108.35,171.23,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,6/1/2018,2522,3296,5087,1,,84.07,109.87,169.57,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,7/1/2018,2445,3502,5076,1,,78.87,112.97,163.74,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,8/1/2018,2440,3539,5217,1,,78.71,114.16,168.29,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,9/1/2018,2169,2919,4780,1,,72.3,97.3,159.33,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,10/1/2018,2198,2949,4993,1,,70.9,95.13,161.06,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,11/1/2018,2174,2722,5094,1,,72.47,90.73,169.8,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645553,42317403200000,423174032000,12/1/2018,1914,2906,4627,1,,61.74,93.74,149.26,TREND AREA,SCHARBAUER RANCH,2153H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,9/1/2016,23579,10289,14992,1,,785.97,342.97,499.73,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,10/1/2016,49636,28736,37561,1,,1601.16,926.97,1211.65,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,11/1/2016,34667,15600,26652,1,,1155.57,520,888.4,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,12/1/2016,31117,20800,35536,1,,1003.77,670.97,1146.32,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,1/1/2017,27930,19320,32002,1,,900.97,623.23,1032.32,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,2/1/2017,25070,17945,28886,1,,895.36,640.89,1031.64,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,3/1/2017,22498,16669,26131,1,,725.74,537.71,842.94,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,4/1/2017,20194,15483,23689,1,,673.13,516.1,789.63,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,5/1/2017,18125,14383,21520,1,,584.68,463.97,694.19,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,6/1/2017,16875,14598,19967,1,,562.5,486.6,665.57,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,7/1/2017,15336,14100,18000,1,,494.71,454.84,580.65,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,8/1/2017,13765,13098,16444,1,,444.03,422.52,530.45,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,9/1/2017,12355,12168,15048,1,,411.83,405.6,501.6,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,10/1/2017,11089,11304,13794,1,,357.71,364.65,444.97,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,11/1/2017,9953,10501,12664,1,,331.77,350.03,422.13,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,12/1/2017,9262,9551,11974,1,,298.77,308.1,386.26,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,1/1/2018,8156,8611,9106,1,,263.1,277.77,293.74,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,2/1/2018,7656,8392,8633,1,,273.43,299.71,308.32,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,3/1/2018,8608,9786,9799,1,,277.68,315.68,316.1,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,4/1/2018,7883,9488,9060,1,,262.77,316.27,302,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,5/1/2018,7677,8971,8912,1,,247.65,289.39,287.48,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,6/1/2018,7144,8789,8381,1,,238.13,292.97,279.37,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,7/1/2018,6913,9313,8201,1,,223,300.42,264.55,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,8/1/2018,6880,9380,8262,1,,221.94,302.58,266.52,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,9/1/2018,6095,7701,7416,1,,203.17,256.7,247.2,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,10/1/2018,6147,7738,7587,1,,198.29,249.61,244.74,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,11/1/2018,6046,7099,7578,1,,201.53,236.63,252.6,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645547,42317403510000,423174035100,12/1/2018,5286,7525,6738,1,,170.52,242.74,217.35,TREND AREA,SCHARBAUER RANCH,3162H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,8/1/2016,15433,12848,30204,1,,497.84,414.45,974.32,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,9/1/2016,18394,13792,35999,1,,613.13,459.73,1199.97,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,10/1/2016,19312,17326,37795,1,,622.97,558.9,1219.19,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,11/1/2016,18945,20782,37077,1,,631.5,692.73,1235.9,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,12/1/2016,18463,22110,36134,1,,595.58,713.23,1165.61,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,1/1/2017,16796,21394,9405,1,,541.81,690.13,303.39,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,2/1/2017,13338,13778,7468,1,,476.36,492.07,266.71,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,3/1/2017,17861,17499,10001,1,,576.16,564.48,322.61,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,4/1/2017,16532,16096,9257,1,,551.07,536.53,308.57,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,5/1/2017,15514,16277,8687,1,,500.45,525.06,280.23,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,6/1/2017,11447,13200,6410,1,,381.57,440,213.67,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,7/1/2017,16690,22991,9345,1,,538.39,741.65,301.45,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,8/1/2017,15490,22611,8673,1,,499.68,729.39,279.77,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,9/1/2017,14189,19498,7945,1,,472.97,649.93,264.83,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,10/1/2017,13265,20478,7428,1,,427.9,660.58,239.61,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,11/1/2017,12107,20862,6779,1,,403.57,695.4,225.97,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,12/1/2017,8542,10448,4783,1,,275.55,337.03,154.29,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,1/1/2018,14279,18712,6425,1,,460.61,603.61,207.26,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,2/1/2018,5403,8525,2431,1,,192.96,304.46,86.82,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,3/1/2018,12373,15555,5568,1,,399.13,501.77,179.61,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,4/1/2018,9718,13393,4373,1,,323.93,446.43,145.77,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,5/1/2018,9643,13423,4339,1,,311.06,433,139.97,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,6/1/2018,8201,12169,3690,1,,273.37,405.63,123,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,7/1/2018,8489,11601,3820,1,,273.84,374.23,123.23,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,8/1/2018,7700,10183,3465,1,,248.39,328.48,111.77,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,9/1/2018,6742,7212,3034,1,,224.73,240.4,101.13,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,10/1/2018,7473,10941,3363,1,,241.06,352.94,108.48,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,11/1/2018,7555,7176,3400,1,,251.83,239.2,113.33,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129645542,42317403600000,423174036000,12/1/2018,7360,9217,3312,1,,237.42,297.32,106.84,TREND AREA,SALE RANCH 28E,5H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,5/1/2016,31587,44370,52948,1,,1018.94,1431.29,1708,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,6/1/2016,27299,48054,39335,1,,909.97,1601.8,1311.17,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,7/1/2016,25620,57097,52843,1,,826.45,1841.84,1704.61,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,8/1/2016,13500,25687,36815,1,,435.48,828.61,1187.58,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,9/1/2016,8606,11583,28744,1,,286.87,386.1,958.13,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,10/1/2016,7568,10190,34493,1,,244.13,328.71,1112.68,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,11/1/2016,6751,8979,40242,1,,225.03,299.3,1341.4,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,12/1/2016,6091,7926,22726,1,,196.48,255.68,733.1,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,1/1/2017,6023,7008,22732,1,,194.29,226.06,733.29,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,2/1/2017,5991,6206,19972,1,,213.96,221.64,713.29,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,3/1/2017,6389,5504,19755,1,,206.1,177.55,637.26,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,4/1/2017,6323,4890,18652,1,,210.77,163,621.73,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,5/1/2017,5945,4350,17032,1,,191.77,140.32,549.42,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,6/1/2017,5375,3876,15131,1,,179.17,129.2,504.37,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,7/1/2017,5188,4857,14466,1,,167.35,156.68,466.65,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,8/1/2017,4924,5729,13678,1,,158.84,184.81,441.23,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,9/1/2017,4402,5125,12232,1,,146.73,170.83,407.73,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129634922,42329404430000,423294044300,10/1/2017,4181,4591,11325,1,,134.87,148.1,365.32,TREND AREA,"HUTT, DONALD L. FEE",4601H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
